feature,context_key,spatial_method,cluster_method,seed_label,random_seed,metric_id,metric_family,reference_type,higher_is_better,global_rank_score,normalized_global_rank_score,is_hvg,is_pathology_feature,method_cluster,pipeline_id
vit_l_dinov3,graphst || louvain || Result_seed1,graphst,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,graphst || louvain,vit_l_dinov3 || graphst || louvain
vit_l_dinov3,graphst || louvain || Result_seed42,graphst,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,graphst || louvain,vit_l_dinov3 || graphst || louvain
vit_l_dinov3,sedr || kmeans || Result_seed0,sedr,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,0.0,0.0,False,True,sedr || kmeans,vit_l_dinov3 || sedr || kmeans
vit_l_dinov3,sedr || kmeans || Result_seed1,sedr,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,1.0,0.05263157894736842,False,True,sedr || kmeans,vit_l_dinov3 || sedr || kmeans
vit_l_dinov3,sedr || kmeans || Result_seed42,sedr,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,0.0,0.0,False,True,sedr || kmeans,vit_l_dinov3 || sedr || kmeans
vit_l_dinov3,sedr || leiden || Result_seed0,sedr,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,sedr || leiden,vit_l_dinov3 || sedr || leiden
vit_l_dinov3,sedr || leiden || Result_seed1,sedr,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,sedr || leiden,vit_l_dinov3 || sedr || leiden
vit_l_dinov3,sedr || leiden || Result_seed42,sedr,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,sedr || leiden,vit_l_dinov3 || sedr || leiden
vit_l_dinov3,sedr || louvain || Result_seed0,sedr,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,sedr || louvain,vit_l_dinov3 || sedr || louvain
vit_l_dinov3,sedr || louvain || Result_seed1,sedr,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,sedr || louvain,vit_l_dinov3 || sedr || louvain
vit_l_dinov3,sedr || louvain || Result_seed42,sedr,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,sedr || louvain,vit_l_dinov3 || sedr || louvain
vit_l_dinov3,spaceflow || kmeans || Result_seed0,spaceflow,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,14.0,0.7368421052631579,False,True,spaceflow || kmeans,vit_l_dinov3 || spaceflow || kmeans
vit_l_dinov3,spaceflow || kmeans || Result_seed1,spaceflow,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,spaceflow || kmeans,vit_l_dinov3 || spaceflow || kmeans
vit_l_dinov3,spaceflow || kmeans || Result_seed42,spaceflow,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,spaceflow || kmeans,vit_l_dinov3 || spaceflow || kmeans
vit_l_dinov3,spaceflow || leiden || Result_seed0,spaceflow,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,spaceflow || leiden,vit_l_dinov3 || spaceflow || leiden
vit_l_dinov3,spaceflow || leiden || Result_seed1,spaceflow,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,spaceflow || leiden,vit_l_dinov3 || spaceflow || leiden
vit_l_dinov3,spaceflow || leiden || Result_seed42,spaceflow,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,10.0,0.5263157894736842,False,True,spaceflow || leiden,vit_l_dinov3 || spaceflow || leiden
vit_l_dinov3,spaceflow || louvain || Result_seed0,spaceflow,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spaceflow || louvain,vit_l_dinov3 || spaceflow || louvain
vit_l_dinov3,spaceflow || louvain || Result_seed1,spaceflow,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,spaceflow || louvain,vit_l_dinov3 || spaceflow || louvain
vit_l_dinov3,spaceflow || louvain || Result_seed42,spaceflow,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,spaceflow || louvain,vit_l_dinov3 || spaceflow || louvain
vit_l_dinov3,spagcn || kmeans || Result_seed0,spagcn,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,0.0,0.0,False,True,spagcn || kmeans,vit_l_dinov3 || spagcn || kmeans
vit_l_dinov3,spagcn || kmeans || Result_seed1,spagcn,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,1.0,0.05263157894736842,False,True,spagcn || kmeans,vit_l_dinov3 || spagcn || kmeans
vit_l_dinov3,spagcn || kmeans || Result_seed42,spagcn,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,0.0,0.0,False,True,spagcn || kmeans,vit_l_dinov3 || spagcn || kmeans
vit_l_dinov3,spagcn || leiden || Result_seed0,spagcn,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,spagcn || leiden,vit_l_dinov3 || spagcn || leiden
vit_l_dinov3,spagcn || leiden || Result_seed1,spagcn,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,spagcn || leiden,vit_l_dinov3 || spagcn || leiden
vit_l_dinov3,spagcn || leiden || Result_seed42,spagcn,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spagcn || leiden,vit_l_dinov3 || spagcn || leiden
vit_l_dinov3,spagcn || louvain || Result_seed0,spagcn,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spagcn || louvain,vit_l_dinov3 || spagcn || louvain
vit_l_dinov3,spagcn || louvain || Result_seed1,spagcn,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,spagcn || louvain,vit_l_dinov3 || spagcn || louvain
vit_l_dinov3,spagcn || louvain || Result_seed42,spagcn,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,spagcn || louvain,vit_l_dinov3 || spagcn || louvain
vit_l_dinov3,stagate || kmeans || Result_seed0,stagate,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,stagate || kmeans,vit_l_dinov3 || stagate || kmeans
vit_l_dinov3,stagate || kmeans || Result_seed1,stagate,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,9.0,0.47368421052631576,False,True,stagate || kmeans,vit_l_dinov3 || stagate || kmeans
vit_l_dinov3,stagate || kmeans || Result_seed42,stagate,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,stagate || kmeans,vit_l_dinov3 || stagate || kmeans
vit_l_dinov3,stagate || leiden || Result_seed0,stagate,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,1.0,0.05263157894736842,False,True,stagate || leiden,vit_l_dinov3 || stagate || leiden
vit_l_dinov3,stagate || leiden || Result_seed1,stagate,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,stagate || leiden,vit_l_dinov3 || stagate || leiden
vit_l_dinov3,stagate || leiden || Result_seed42,stagate,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,stagate || leiden,vit_l_dinov3 || stagate || leiden
vit_l_dinov3,stagate || louvain || Result_seed0,stagate,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,stagate || louvain,vit_l_dinov3 || stagate || louvain
vit_l_dinov3,stagate || louvain || Result_seed1,stagate,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,stagate || louvain,vit_l_dinov3 || stagate || louvain
vit_l_dinov3,stagate || louvain || Result_seed42,stagate,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,stagate || louvain,vit_l_dinov3 || stagate || louvain
vit_b_dinov3,PCA_128 || kmeans || Result_seed0,PCA_128,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,PCA_128 || kmeans,vit_b_dinov3 || PCA_128 || kmeans
vit_b_dinov3,PCA_128 || kmeans || Result_seed1,PCA_128,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,1.0,0.05263157894736842,False,True,PCA_128 || kmeans,vit_b_dinov3 || PCA_128 || kmeans
vit_b_dinov3,PCA_128 || kmeans || Result_seed42,PCA_128,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,PCA_128 || kmeans,vit_b_dinov3 || PCA_128 || kmeans
vit_b_dinov3,PCA_128 || leiden || Result_seed0,PCA_128,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,PCA_128 || leiden,vit_b_dinov3 || PCA_128 || leiden
vit_b_dinov3,PCA_128 || leiden || Result_seed1,PCA_128,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,PCA_128 || leiden,vit_b_dinov3 || PCA_128 || leiden
vit_b_dinov3,PCA_128 || leiden || Result_seed42,PCA_128,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,PCA_128 || leiden,vit_b_dinov3 || PCA_128 || leiden
vit_b_dinov3,PCA_128 || louvain || Result_seed0,PCA_128,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,13.0,0.6842105263157895,False,True,PCA_128 || louvain,vit_b_dinov3 || PCA_128 || louvain
vit_b_dinov3,PCA_128 || louvain || Result_seed1,PCA_128,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_128 || louvain,vit_b_dinov3 || PCA_128 || louvain
vit_b_dinov3,PCA_128 || louvain || Result_seed42,PCA_128,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_128 || louvain,vit_b_dinov3 || PCA_128 || louvain
vit_b_dinov3,PCA_256 || kmeans || Result_seed0,PCA_256,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_256 || kmeans,vit_b_dinov3 || PCA_256 || kmeans
vit_b_dinov3,PCA_256 || kmeans || Result_seed1,PCA_256,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_256 || kmeans,vit_b_dinov3 || PCA_256 || kmeans
vit_b_dinov3,PCA_256 || kmeans || Result_seed42,PCA_256,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,PCA_256 || kmeans,vit_b_dinov3 || PCA_256 || kmeans
vit_b_dinov3,PCA_256 || leiden || Result_seed0,PCA_256,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,PCA_256 || leiden,vit_b_dinov3 || PCA_256 || leiden
vit_b_dinov3,PCA_256 || leiden || Result_seed1,PCA_256,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,9.0,0.47368421052631576,False,True,PCA_256 || leiden,vit_b_dinov3 || PCA_256 || leiden
vit_b_dinov3,PCA_256 || leiden || Result_seed42,PCA_256,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,12.0,0.631578947368421,False,True,PCA_256 || leiden,vit_b_dinov3 || PCA_256 || leiden
vit_b_dinov3,PCA_256 || louvain || Result_seed0,PCA_256,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,PCA_256 || louvain,vit_b_dinov3 || PCA_256 || louvain
vit_b_dinov3,PCA_256 || louvain || Result_seed1,PCA_256,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_256 || louvain,vit_b_dinov3 || PCA_256 || louvain
vit_b_dinov3,PCA_256 || louvain || Result_seed42,PCA_256,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_256 || louvain,vit_b_dinov3 || PCA_256 || louvain
vit_b_dinov3,PCA_32 || kmeans || Result_seed0,PCA_32,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,PCA_32 || kmeans,vit_b_dinov3 || PCA_32 || kmeans
vit_b_dinov3,PCA_32 || kmeans || Result_seed1,PCA_32,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,1.0,0.05263157894736842,False,True,PCA_32 || kmeans,vit_b_dinov3 || PCA_32 || kmeans
vit_b_dinov3,PCA_32 || kmeans || Result_seed42,PCA_32,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,PCA_32 || kmeans,vit_b_dinov3 || PCA_32 || kmeans
vit_b_dinov3,PCA_32 || leiden || Result_seed0,PCA_32,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,PCA_32 || leiden,vit_b_dinov3 || PCA_32 || leiden
vit_b_dinov3,PCA_32 || leiden || Result_seed1,PCA_32,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,PCA_32 || leiden,vit_b_dinov3 || PCA_32 || leiden
vit_b_dinov3,PCA_32 || leiden || Result_seed42,PCA_32,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,11.0,0.5789473684210527,False,True,PCA_32 || leiden,vit_b_dinov3 || PCA_32 || leiden
vit_b_dinov3,PCA_32 || louvain || Result_seed0,PCA_32,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,13.0,0.6842105263157895,False,True,PCA_32 || louvain,vit_b_dinov3 || PCA_32 || louvain
vit_b_dinov3,PCA_32 || louvain || Result_seed1,PCA_32,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,PCA_32 || louvain,vit_b_dinov3 || PCA_32 || louvain
vit_b_dinov3,PCA_32 || louvain || Result_seed42,PCA_32,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_32 || louvain,vit_b_dinov3 || PCA_32 || louvain
vit_b_dinov3,PCA_64 || kmeans || Result_seed0,PCA_64,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_64 || kmeans,vit_b_dinov3 || PCA_64 || kmeans
vit_b_dinov3,PCA_64 || kmeans || Result_seed1,PCA_64,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,PCA_64 || kmeans,vit_b_dinov3 || PCA_64 || kmeans
vit_b_dinov3,PCA_64 || kmeans || Result_seed42,PCA_64,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,PCA_64 || kmeans,vit_b_dinov3 || PCA_64 || kmeans
vit_b_dinov3,PCA_64 || leiden || Result_seed0,PCA_64,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,PCA_64 || leiden,vit_b_dinov3 || PCA_64 || leiden
vit_b_dinov3,PCA_64 || leiden || Result_seed1,PCA_64,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,PCA_64 || leiden,vit_b_dinov3 || PCA_64 || leiden
vit_b_dinov3,PCA_64 || leiden || Result_seed42,PCA_64,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,PCA_64 || leiden,vit_b_dinov3 || PCA_64 || leiden
vit_b_dinov3,PCA_64 || louvain || Result_seed0,PCA_64,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_64 || louvain,vit_b_dinov3 || PCA_64 || louvain
vit_b_dinov3,PCA_64 || louvain || Result_seed1,PCA_64,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,9.0,0.47368421052631576,False,True,PCA_64 || louvain,vit_b_dinov3 || PCA_64 || louvain
vit_b_dinov3,PCA_64 || louvain || Result_seed42,PCA_64,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,PCA_64 || louvain,vit_b_dinov3 || PCA_64 || louvain
vit_b_dinov3,ccst || kmeans || Result_seed0,ccst,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,ccst || kmeans,vit_b_dinov3 || ccst || kmeans
vit_b_dinov3,ccst || kmeans || Result_seed1,ccst,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,1.0,0.05263157894736842,False,True,ccst || kmeans,vit_b_dinov3 || ccst || kmeans
vit_b_dinov3,ccst || kmeans || Result_seed42,ccst,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,ccst || kmeans,vit_b_dinov3 || ccst || kmeans
vit_b_dinov3,ccst || leiden || Result_seed0,ccst,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,10.0,0.5263157894736842,False,True,ccst || leiden,vit_b_dinov3 || ccst || leiden
vit_b_dinov3,ccst || leiden || Result_seed1,ccst,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,ccst || leiden,vit_b_dinov3 || ccst || leiden
vit_b_dinov3,ccst || leiden || Result_seed42,ccst,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,ccst || leiden,vit_b_dinov3 || ccst || leiden
vit_b_dinov3,ccst || louvain || Result_seed0,ccst,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,ccst || louvain,vit_b_dinov3 || ccst || louvain
vit_b_dinov3,ccst || louvain || Result_seed1,ccst,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,ccst || louvain,vit_b_dinov3 || ccst || louvain
vit_b_dinov3,ccst || louvain || Result_seed42,ccst,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,ccst || louvain,vit_b_dinov3 || ccst || louvain
vit_b_dinov3,const || kmeans || Result_seed0,const,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,const || kmeans,vit_b_dinov3 || const || kmeans
vit_b_dinov3,const || kmeans || Result_seed1,const,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,const || kmeans,vit_b_dinov3 || const || kmeans
vit_b_dinov3,const || kmeans || Result_seed42,const,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,const || kmeans,vit_b_dinov3 || const || kmeans
vit_b_dinov3,const || leiden || Result_seed0,const,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,const || leiden,vit_b_dinov3 || const || leiden
vit_b_dinov3,const || leiden || Result_seed1,const,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,const || leiden,vit_b_dinov3 || const || leiden
vit_b_dinov3,const || leiden || Result_seed42,const,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,const || leiden,vit_b_dinov3 || const || leiden
vit_b_dinov3,const || louvain || Result_seed0,const,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,const || louvain,vit_b_dinov3 || const || louvain
vit_b_dinov3,const || louvain || Result_seed1,const,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,const || louvain,vit_b_dinov3 || const || louvain
vit_b_dinov3,const || louvain || Result_seed42,const,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,const || louvain,vit_b_dinov3 || const || louvain
vit_b_dinov3,graphst || kmeans || Result_seed0,graphst,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,graphst || kmeans,vit_b_dinov3 || graphst || kmeans
vit_b_dinov3,graphst || kmeans || Result_seed1,graphst,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,graphst || kmeans,vit_b_dinov3 || graphst || kmeans
vit_b_dinov3,graphst || kmeans || Result_seed42,graphst,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,graphst || kmeans,vit_b_dinov3 || graphst || kmeans
vit_b_dinov3,graphst || leiden || Result_seed0,graphst,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,graphst || leiden,vit_b_dinov3 || graphst || leiden
vit_b_dinov3,graphst || leiden || Result_seed1,graphst,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,graphst || leiden,vit_b_dinov3 || graphst || leiden
vit_b_dinov3,graphst || leiden || Result_seed42,graphst,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,graphst || leiden,vit_b_dinov3 || graphst || leiden
vit_b_dinov3,graphst || louvain || Result_seed0,graphst,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,8.0,0.42105263157894735,False,True,graphst || louvain,vit_b_dinov3 || graphst || louvain
vit_b_dinov3,graphst || louvain || Result_seed1,graphst,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,graphst || louvain,vit_b_dinov3 || graphst || louvain
vit_b_dinov3,graphst || louvain || Result_seed42,graphst,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,graphst || louvain,vit_b_dinov3 || graphst || louvain
vit_b_dinov3,sedr || kmeans || Result_seed0,sedr,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,sedr || kmeans,vit_b_dinov3 || sedr || kmeans
vit_b_dinov3,sedr || kmeans || Result_seed1,sedr,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,sedr || kmeans,vit_b_dinov3 || sedr || kmeans
vit_b_dinov3,sedr || kmeans || Result_seed42,sedr,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,7.0,0.3684210526315789,False,True,sedr || kmeans,vit_b_dinov3 || sedr || kmeans
vit_b_dinov3,sedr || leiden || Result_seed0,sedr,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,sedr || leiden,vit_b_dinov3 || sedr || leiden
vit_b_dinov3,sedr || leiden || Result_seed1,sedr,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,sedr || leiden,vit_b_dinov3 || sedr || leiden
vit_b_dinov3,sedr || leiden || Result_seed42,sedr,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,sedr || leiden,vit_b_dinov3 || sedr || leiden
vit_b_dinov3,sedr || louvain || Result_seed0,sedr,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,3.0,0.15789473684210525,False,True,sedr || louvain,vit_b_dinov3 || sedr || louvain
vit_b_dinov3,sedr || louvain || Result_seed1,sedr,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,sedr || louvain,vit_b_dinov3 || sedr || louvain
vit_b_dinov3,sedr || louvain || Result_seed42,sedr,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,sedr || louvain,vit_b_dinov3 || sedr || louvain
vit_b_dinov3,spaceflow || kmeans || Result_seed0,spaceflow,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,spaceflow || kmeans,vit_b_dinov3 || spaceflow || kmeans
vit_b_dinov3,spaceflow || kmeans || Result_seed1,spaceflow,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,spaceflow || kmeans,vit_b_dinov3 || spaceflow || kmeans
vit_b_dinov3,spaceflow || kmeans || Result_seed42,spaceflow,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,5.0,0.2631578947368421,False,True,spaceflow || kmeans,vit_b_dinov3 || spaceflow || kmeans
vit_b_dinov3,spaceflow || leiden || Result_seed0,spaceflow,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,11.0,0.5789473684210527,False,True,spaceflow || leiden,vit_b_dinov3 || spaceflow || leiden
vit_b_dinov3,spaceflow || leiden || Result_seed1,spaceflow,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,10.0,0.5263157894736842,False,True,spaceflow || leiden,vit_b_dinov3 || spaceflow || leiden
vit_b_dinov3,spaceflow || leiden || Result_seed42,spaceflow,leiden,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,9.0,0.47368421052631576,False,True,spaceflow || leiden,vit_b_dinov3 || spaceflow || leiden
vit_b_dinov3,spaceflow || louvain || Result_seed0,spaceflow,louvain,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,4.0,0.21052631578947367,False,True,spaceflow || louvain,vit_b_dinov3 || spaceflow || louvain
vit_b_dinov3,spaceflow || louvain || Result_seed1,spaceflow,louvain,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spaceflow || louvain,vit_b_dinov3 || spaceflow || louvain
vit_b_dinov3,spaceflow || louvain || Result_seed42,spaceflow,louvain,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,spaceflow || louvain,vit_b_dinov3 || spaceflow || louvain
vit_b_dinov3,spagcn || kmeans || Result_seed0,spagcn,kmeans,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spagcn || kmeans,vit_b_dinov3 || spagcn || kmeans
vit_b_dinov3,spagcn || kmeans || Result_seed1,spagcn,kmeans,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spagcn || kmeans,vit_b_dinov3 || spagcn || kmeans
vit_b_dinov3,spagcn || kmeans || Result_seed42,spagcn,kmeans,Result_seed42,42,CHAOS,CHAOS,unsupervised,False,6.0,0.3157894736842105,False,True,spagcn || kmeans,vit_b_dinov3 || spagcn || kmeans
vit_b_dinov3,spagcn || leiden || Result_seed0,spagcn,leiden,Result_seed0,0,CHAOS,CHAOS,unsupervised,False,0.0,0.0,False,True,spagcn || leiden,vit_b_dinov3 || spagcn || leiden
vit_b_dinov3,spagcn || leiden || Result_seed1,spagcn,leiden,Result_seed1,1,CHAOS,CHAOS,unsupervised,False,2.0,0.10526315789473684,False,True,spagcn || leiden,vit_b_dinov3 || spagcn || leiden
